sentence_id	sentence	sentence_domain	source
298916fca7ef2648753be6c48e23a67e691282ea2ac00e35b95f0e9aa1bd3cde	თუხარიკ ცხენსია მართახი ვაკონია.		ინტერნეტი
2990cffb99cebbb63073fbad7851fcf65a9e9fbb280d057372d94cfde0dc2558	მიყვარს მიყვარს ბომბარდირი		ტეკლე და ანანო
29f47a8a43523bfd439ff19a56f51329a38358bb3c059bea99d7745896f895a3	ექიმი რომ ავად გახდეს სხვა ექიმს ინდა მოუხმოს საშველად		ვეფხისტყაოსანი
2a834548a2d38ce0368d4f5432599893e77cd6e821a88579f26abbf5d48b99d8	ბრელი რაგადი  დო ჭიჭე საქვარია.		ინტერნეტი
2af43a4e472939917ee7dfed19c0319448c802a0ef7d887386f5cdf095d53cdb	კიზიქ ტუტაშა ქეშუოლუა.კოვზ		ინტერნეტი
2bfcaf2f8f537298d7d9102c8105258d3f735544cfd64ecc0bff561860fe9d63	ჯგირ ბაღანას ჯგირ ქცევეფ უღუნია		მე თვითონ
2c4404c6f39c1dba6f37edc52bc1625fdbc69c0ebb77e9bd7e304513730346d1	ოდეტარი ვინც იცის მაგარია!		ანანო სლეი
2c7c3b973202d9a7b6c83b9ade43957bbfca823c02f08eade2786abc6d24a1d9	მამამიაააა		ხასაია ბარბარე
2c9c9a959bd35c3f096a57338743cf147df565b5a0e0ef07ebb9754c1839c7ce	ღარიბ კოჩქ არძა თულ ოჭკუმ		ჩემი თავი
2cfb474d1388f1bc0bc0619d407507918aa591cae7451527804cb5eac7db13ae	მსოფლიოში ყველაძე ლამაზი ხარ 		ანასტასია ბელქანია
2d52347e9ab56d6df867f7df481eb43778f1d7495aba215ddf20e952354d2a25	გალენ ჭუკიქ დინახალენ გეგმორაუა		ინტერნეტი
2dc08f96069243bcadb6ae91407e371b8fe3cefbdbfc59a205aa21a13f7425ab	დასაწყისისთვის მარტო ერტი, შედარებით მცირე ნაკლი ამოირჩიე და ის გამოასწორე.		,,უცნობი ბიჭის დღიური''
2ddb1e7252bb7759049ff9621e24f11cef8c2d9dd4d4b7fc4857261952e42715	მუჭორექ ჯიმა მიორქ ჩქიმ ჯიმკო		ჩემი თავი
2deae76e44bf92fd99b740fda8b6a73e12931765693ce0d382c67b3b89f566a4	მე გუშნ სკოლაშ ვიყავიიი.		წყაროო
2deb4863566b6bee96f42697dc6a09e1ab964b18d9b2ec6d47fe608db1f5f525	ზესქვიქ თქუუა: ოში გალობა ქომიჩქჷდ მარა თირიგი შიშიქ ეკმოდჷრთ არძაქ ქაშმოჭყორდუა.		ნ.ჭეჟია
2e14f0da2daf8cb32cfc9955a9de669bfc2be9c8609eeea2a9a306dfd8c824f6	ზესქვიქ კურკანტელა დიო უკახალე ქიმთიზიმუა დო უკული გეყინტუა		ინტერნეტი
2e17cdacebf7af7a5ae6fa70a1b6d3ad665d602472d997afa487213f3967f4e9	კიზი-კიზით ზღვაქ გეშელუა		ინტერნეტი
2e2f5236c4cc3d203df72a7109f9e6adb5697650aa3475dd806838fe0008e322	აკა სიტყვას ორხვალი კოც ქაარაგადაფუა		ინტერნეტი
2e54dd52135ddc8b55e9e37d8e5c519c8b17cf26655e0185fb278d9cae79c514	ართ ხოჯის ტყები ჟირშა ვემკანწყუმუნია		ინტერნეტი
2e82b8c4c5a307faa68e64afb21afb05df8141af66623bb04e6d96e169d5e051	გლახა მენძელიშ ჯოღორქ თქუა		მეგრული ანდაზა
2ee9371e9d349c3ab47d31392a62ac562d8ac3fc91655e500c54e63eb38322d6	ზღვაშა ხინჯი ვეგიდგენია		ინტერნეტი
2f17cb7bd306de5a828c0991bba55ef0d7955646e2dc1c376fa5057d54f189ce	ველოკაჭკა		სსს
2f5930e44ba7458dca0496e7909e46c63c1a4932e0cf68db7bd87dcf01e95ad5	"სოდე დუდი ინტირენი ექ ტანი ხოლო გითინტირენია.""სადაც თავი გაეტევა იქ ტანიც გაეტევაო."		მეგრული
2f6b013cbb22aa00aeaeb47e70d8e073196f8507302a9ec987f222274bb835c6	ამდღა მა ლევანი ბძირი		ჩემი თავი
2f86053e555bc57c88173add81b3f1076dd6e477324c41499d40ca5b338b9fa4	გვანილ ღეს ქონს მუნდიშე მითუძგიბუანდესია.		ინტერნეტი
2fa89f589197e643b4929d170175ac31c6c5c18598b332aeb592ec3fcc767600	სუუუუიიიი		მე თვითონ
2fb35d6c511c35047d94e52bbe302faa2d18055a7d9e72b49d5c8aedddfc933c	ელ კლასიკო მინდა 		ფაქტი
2ffd349fa0a2968ba0fbac642886ac6a9d11a8e4fb47b0593fb9998878577fd8	სი ქურცუ გაჭუნია დო მა გურცია.		ინტერნეტი
309c78595d2f526bc117e3ec780bb249f8c334ad09eb0187b65ab9b431ebc841	ოთხ ასს მინუს სამი ასი.		https://ka.khanacademy.org/math/early-math/cc-early-math-add-sub-1000/cc-early-math-sub-ones-tens-hundreds/v/subtracting-3-digits I have permission from Khan Academy to use this text under their Creative Commons license.
30c9f43b91eef6892b7bdf4eb95a176aae47b51bd3896f367c272d6d1f4585a4	kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk		ბუნბაააა
30e0fdb82151c46818eb5cba2e7354d6bfcb4112f7cf449ff2fc992552e44a50	გურამ შეროზიას შვილი ნინია შეროზია		ჩემი თავი
30f30eb564c6df09c49b5212006b049a2bd1c328aa0827c88dffb716a6f1c0bf	გურაფა ღურა დღაშახ რენი		ინტერნეტი
312831f30605d603a99c8bc33abe089729e963ef0447666191ce16cdfa706833	გოგოები ჯობიააა		ბარბარე ოყუჯავა
313891ff9f7e2becec92cc2ec04700a1716d1e45521b4ddd3d7abe22e3fda25b	ვაჭრუა მუმა დო სქუაშქას რენ		ინტერნეტი
3154440d8452f02233758f9b19e366e3fc16e12df9b86aed9ee002b8841bf36e	პაპა ჟამი ქომიწირი ნოწირიი ხოლო ქომუ		ინტერნეტი
315c48371e5cc5f4e4ab2fbb14b147d92d0782daa6e3245f290691f90a167a11	ჯოღორი ლალჷნს ლალჷნს დო დოშურდუნი გაჩენდჷნია		ინტერნეტი
316b14fa913e4d5c2b464eacf5c8af992294d681df83ad8f043748e17e96af27	ჭირი ია ფქვილი აქა ქატო იქა ჯიში აქქაკჯსჰჯსჯსისვცკწვდგს ხც		ნინა
31745e162acabc57c1a5f4f86ae195fd13698939e1ad2cc3517c43a701f4a237	მუს ხუ̂ა̄̈ხა̈ნს ხა̄̈ზ.	nature_environment	"ვარლამ თოფურიას ""სვანური ენის სახელმძღვანელო"""
31bbf7062f16205207ade4c2daca97c87916859d51ef588c8109495067273e76	ზისხირქ უწუა ტანს: მა სი ქეშმნახია დო მა სი ქეშეგინახუქია.		ნ.ჭეჟია
32038981c071f21d88d035a338b33b8a75a37a289492e48bc84ba3b515a1bceb	ნინია ცუდი ბარანაა		მე თვითონ
3242598c90505bf96bbe17bcae738b08caa7a2a547a73a5c906fc461fd8de547	ეკნატახა კუჩხი ირო ქუას მოხვადუნია		ინტერნეტი
32c4e5500de5df1f090f22705fb6eb5fb2f4e6a30a5962f9346458c7bd43b620	კვინორქ ონადირუშა მიდართუა დო ტყები ქიდიტუა.		ინტერნეტი
32d7a59e7bf9eebd01f1733035a6bb3907e957fa4fe8849e54ff62ee9b519096	მარგალური გიჩქუდას		ინტერნეტი
3314e85469304d55274da96d545f511162a710684100449f827f927f7794ba68	ალალობა სარალობა რენია		ისტორია
336d8af5638f9a67ada2b5a14459dfddba274e15e1e826931afb8e7258b9bf33	დაბალი ღობერი ეფი ოსხაპალი რენია		ინტერნეტი
338600020233564e60da69e2c9752d34bd817f1c47d1fccde8a277e3b3143291	ზარმაცის თანაფას მურთ მუშებაქია.		ნ.ჭეჟია
338f6b3a6d2131c10e3c234294af3da3d2643650d19bc4608f9c0825d531f06d	რაც მოგივა დავითაო ყველა შენი თავითაო.		ლიზიკონა ვარ თან კუკავა
33befd7031b1341f1714e6d0bc611177e1f8a39913f5ab547e1daa26c93fa704	ვაიმე ძაან შოკში ვარ 		ჩემგან
33c5a87ed2a72c28a4c26a349d2eb95be433840803f41a25827ce9081bf29c25	გარგი კოხია		ანდრო ნაჭყებია
33fd26d0a4f9315fbe68534aa65cc001f8d74e5fe465909cc87662454d603d5e	ჰაბიბი რაის დუბაი მოდი საქართველოში ბიჭო		მე თვითონ
340827c51fa114481b32f5ebe15522f79338c41629e7e75c348cef798a4e5b0c	იგივე დარჩება ასეულებიც, ისევე გვექნება ორი ასეული. რატომ?		https://ka.khanacademy.org/math/early-math/cc-early-math-add-sub-1000/cc-early-math-add-ones-tens-hundreds/v/adding-ten-or-one-hundred I have permission from Khan Academy to use this text under their Creative Commons license.
3438fe731912c0eda543d6e945bfeb80eea7361579851823e48b594a6bb6ce07	პროდუსერი, კომპოზიტორი, მუსიკოსი ეს ის სფეროებია რომელშიც მე მომავალში ვაპირებ მოღვაწეობასა და სახელის მოხვეჭას.		VOA Georgian https://www.amerikiskhma.com/
344b91355626329d5551b6a2ac9cc18b9d6ccf4f3d8aedb3f985c563917a0420	საკითხის ექვსწლიანი შესწავლის შემდეგ, კომუნიკაციების ფედერალური.		VOA Georgian https://www.amerikiskhma.com/
348ad343c6207d2e8339be7604b762b5d4762fedc88546c3a1ce1b670b4c2a55	"აჭირება ვაუძირუნი თის გახარება ვაუჩქჷნია."""		ინტერნეტი
34a8aee61e5d5e6663a9251b20d7cdc5abe17249b6ed467434f10973520f3c9c	ბორიაშ მოღალირს ბორია მიდეღანსია.		მე
34d76ce305b9e120114cbb2b6b4050d096c902623cfe13ed183139fae4cc3b0d	ეშეილებუ-და ვედეპირავა		ინტერნეტი
355ad93d93c648d9c9ac6859a69d07493c569b9b3953b0fc54541822dd6cf41e	რომში გაეროს ოფისში შეერთებული შტატების მისიის ელჩი სუზან სარანდონის ახალ თანამდებობაზე დანიშვნით აღფრთოვანებულია.		VOA Georgian https://www.amerikiskhma.com/
